"id","y"
300,-0.0169386527456433
301,-0.0169386527456433
302,-0.0169386527456433
303,-0.0169386527456433
304,-0.0169386527456433
305,-0.0169386527456433
306,-0.0169386527456433
307,-0.0169386527456433
308,-0.0169386527456433
309,-0.0169386527456433
310,-0.0169386527456433
311,-0.0169386527456433
312,-0.0169386527456433
313,-0.0169386527456433
314,-0.0169386527456433
315,-0.0169386527456433
316,-0.0169386527456433
317,-0.0169386527456433
318,-0.0169386527456433
319,-0.0169386527456433
320,-0.0169386527456433
321,-0.0169386527456433
322,-0.0169386527456433
323,-0.0169386527456433
324,-0.0169386527456433
325,-0.0169386527456433
326,-0.0169386527456433
327,-0.0169386527456433
328,-0.0169386527456433
329,-0.0169386527456433
330,-0.0169386527456433
331,-0.0169386527456433
332,-0.0169386527456433
333,-0.0169386527456433
334,-0.0169386527456433
335,-0.0169386527456433
336,-0.0169386527456433
337,-0.0169386527456433
338,-0.0169386527456433
339,-0.0169386527456433
340,-0.0169386527456433
341,-0.0169386527456433
342,-0.0169386527456433
343,-0.0169386527456433
344,-0.0169386527456433
345,-0.0169386527456433
346,-0.0169386527456433
347,-0.0169386527456433
348,-0.0169386527456433
349,-0.0169386527456433
350,-0.0169386527456433
351,-0.0169386527456433
352,-0.0169386527456433
353,-0.0169386527456433
354,-0.0169386527456433
355,-0.0169386527456433
356,-0.0169386527456433
357,-0.0169386527456433
358,-0.0169386527456433
359,-0.0169386527456433
360,-0.0169386527456433
361,-0.0169386527456433
362,-0.0169386527456433
363,-0.0169386527456433
364,-0.0169386527456433
365,-0.0169386527456433
366,-0.0169386527456433
367,-0.0169386527456433
368,-0.0169386527456433
369,-0.0169386527456433
370,-0.0169386527456433
371,-0.0169386527456433
372,-0.0169386527456433
373,-0.0169386527456433
374,-0.0169386527456433
375,-0.0169386527456433
376,-0.0169386527456433
377,-0.0169386527456433
378,-0.0169386527456433
379,-0.0169386527456433
380,-0.0169386527456433
381,-0.0169386527456433
382,-0.0169386527456433
383,-0.0169386527456433
384,-0.0169386527456433
385,-0.0169386527456433
386,-0.0169386527456433
387,-0.0169386527456433
388,-0.0169386527456433
389,-0.0169386527456433
390,-0.0169386527456433
391,-0.0169386527456433
392,-0.0169386527456433
393,-0.0169386527456433
394,-0.0169386527456433
395,-0.0169386527456433
396,-0.0169386527456433
397,-0.0169386527456433
398,-0.0169386527456433
399,-0.0169386527456433
400,-0.0169386527456433
401,-0.0169386527456433
402,-0.0169386527456433
403,-0.0169386527456433
404,-0.0169386527456433
405,-0.0169386527456433
406,-0.0169386527456433
407,-0.0169386527456433
408,-0.0169386527456433
409,-0.0169386527456433
410,-0.0169386527456433
411,-0.0169386527456433
412,-0.0169386527456433
413,-0.0169386527456433
414,-0.0169386527456433
415,-0.0169386527456433
416,-0.0169386527456433
417,-0.0169386527456433
418,-0.0169386527456433
419,-0.0169386527456433
420,-0.0169386527456433
421,-0.0169386527456433
422,-0.0169386527456433
423,-0.0169386527456433
424,-0.0169386527456433
425,-0.0169386527456433
426,-0.0169386527456433
427,-0.0169386527456433
428,-0.0169386527456433
429,-0.0169386527456433
430,-0.0169386527456433
431,-0.0169386527456433
432,-0.0169386527456433
433,-0.0169386527456433
434,-0.0169386527456433
435,-0.0169386527456433
436,-0.0169386527456433
437,-0.0169386527456433
438,-0.0169386527456433
439,-0.0169386527456433
440,-0.0169386527456433
441,-0.0169386527456433
442,-0.0169386527456433
443,-0.0169386527456433
444,-0.0169386527456433
445,-0.0169386527456433
446,-0.0169386527456433
447,-0.0169386527456433
448,-0.0169386527456433
449,-0.0169386527456433
450,-0.0169386527456433
451,-0.0169386527456433
452,-0.0169386527456433
453,-0.0169386527456433
454,-0.0169386527456433
455,-0.0169386527456433
456,-0.0169386527456433
457,-0.0169386527456433
458,-0.0169386527456433
459,-0.0169386527456433
460,-0.0169386527456433
461,-0.0169386527456433
462,-0.0169386527456433
463,-0.0169386527456433
464,-0.0169386527456433
465,-0.0169386527456433
466,-0.0169386527456433
467,-0.0169386527456433
468,-0.0169386527456433
469,-0.0169386527456433
470,-0.0169386527456433
471,-0.0169386527456433
472,-0.0169386527456433
473,-0.0169386527456433
474,-0.0169386527456433
475,-0.0169386527456433
476,-0.0169386527456433
477,-0.0169386527456433
478,-0.0169386527456433
479,-0.0169386527456433
480,-0.0169386527456433
481,-0.0169386527456433
482,-0.0169386527456433
483,-0.0169386527456433
484,-0.0169386527456433
485,-0.0169386527456433
486,-0.0169386527456433
487,-0.0169386527456433
488,-0.0169386527456433
489,-0.0169386527456433
490,-0.0169386527456433
491,-0.0169386527456433
492,-0.0169386527456433
493,-0.0169386527456433
494,-0.0169386527456433
495,-0.0169386527456433
496,-0.0169386527456433
497,-0.0169386527456433
498,-0.0169386527456433
499,-0.0169386527456433
500,-0.0169386527456433
501,-0.0169386527456433
502,-0.0169386527456433
503,-0.0169386527456433
504,-0.0169386527456433
505,-0.0169386527456433
506,-0.0169386527456433
507,-0.0169386527456433
508,-0.0169386527456433
509,-0.0169386527456433
510,-0.0169386527456433
511,-0.0169386527456433
512,-0.0169386527456433
513,-0.0169386527456433
514,-0.0169386527456433
515,-0.0169386527456433
516,-0.0169386527456433
517,-0.0169386527456433
518,-0.0169386527456433
519,-0.0169386527456433
520,-0.0169386527456433
521,-0.0169386527456433
522,-0.0169386527456433
523,-0.0169386527456433
524,-0.0169386527456433
525,-0.0169386527456433
526,-0.0169386527456433
527,-0.0169386527456433
528,-0.0169386527456433
529,-0.0169386527456433
530,-0.0169386527456433
531,-0.0169386527456433
532,-0.0169386527456433
533,-0.0169386527456433
534,-0.0169386527456433
535,-0.0169386527456433
536,-0.0169386527456433
537,-0.0169386527456433
538,-0.0169386527456433
539,-0.0169386527456433
540,-0.0169386527456433
541,-0.0169386527456433
542,-0.0169386527456433
543,-0.0169386527456433
544,-0.0169386527456433
545,-0.0169386527456433
546,-0.0169386527456433
547,-0.0169386527456433
548,-0.0169386527456433
549,-0.0169386527456433
550,-0.0169386527456433
551,-0.0169386527456433
552,-0.0169386527456433
553,-0.0169386527456433
554,-0.0169386527456433
555,-0.0169386527456433
556,-0.0169386527456433
557,-0.0169386527456433
558,-0.0169386527456433
559,-0.0169386527456433
560,-0.0169386527456433
561,-0.0169386527456433
562,-0.0169386527456433
563,-0.0169386527456433
564,-0.0169386527456433
565,-0.0169386527456433
566,-0.0169386527456433
567,-0.0169386527456433
568,-0.0169386527456433
569,-0.0169386527456433
570,-0.0169386527456433
571,-0.0169386527456433
572,-0.0169386527456433
573,-0.0169386527456433
574,-0.0169386527456433
575,-0.0169386527456433
576,-0.0169386527456433
577,-0.0169386527456433
578,-0.0169386527456433
579,-0.0169386527456433
580,-0.0169386527456433
581,-0.0169386527456433
582,-0.0169386527456433
583,-0.0169386527456433
584,-0.0169386527456433
585,-0.0169386527456433
586,-0.0169386527456433
587,-0.0169386527456433
588,-0.0169386527456433
589,-0.0169386527456433
590,-0.0169386527456433
591,-0.0169386527456433
592,-0.0169386527456433
593,-0.0169386527456433
594,-0.0169386527456433
595,-0.0169386527456433
596,-0.0169386527456433
597,-0.0169386527456433
598,-0.0169386527456433
599,-0.0169386527456433
600,-0.0169386527456433
601,-0.0169386527456433
602,-0.0169386527456433
603,-0.0169386527456433
604,-0.0169386527456433
605,-0.0169386527456433
606,-0.0169386527456433
607,-0.0169386527456433
608,-0.0169386527456433
609,-0.0169386527456433
610,-0.0169386527456433
611,-0.0169386527456433
612,-0.0169386527456433
613,-0.0169386527456433
614,-0.0169386527456433
615,-0.0169386527456433
616,-0.0169386527456433
617,-0.0169386527456433
618,-0.0169386527456433
619,-0.0169386527456433
620,-0.0169386527456433
621,-0.0169386527456433
622,-0.0169386527456433
623,-0.0169386527456433
624,-0.0169386527456433
625,-0.0169386527456433
626,-0.0169386527456433
627,-0.0169386527456433
628,-0.0169386527456433
629,-0.0169386527456433
630,-0.0169386527456433
631,-0.0169386527456433
632,-0.0169386527456433
633,-0.0169386527456433
634,-0.0169386527456433
635,-0.0169386527456433
636,-0.0169386527456433
637,-0.0169386527456433
638,-0.0169386527456433
639,-0.0169386527456433
640,-0.0169386527456433
641,-0.0169386527456433
642,-0.0169386527456433
643,-0.0169386527456433
644,-0.0169386527456433
645,-0.0169386527456433
646,-0.0169386527456433
647,-0.0169386527456433
648,-0.0169386527456433
649,-0.0169386527456433
650,-0.0169386527456433
651,-0.0169386527456433
652,-0.0169386527456433
653,-0.0169386527456433
654,-0.0169386527456433
655,-0.0169386527456433
656,-0.0169386527456433
657,-0.0169386527456433
658,-0.0169386527456433
659,-0.0169386527456433
660,-0.0169386527456433
661,-0.0169386527456433
662,-0.0169386527456433
663,-0.0169386527456433
664,-0.0169386527456433
665,-0.0169386527456433
666,-0.0169386527456433
667,-0.0169386527456433
668,-0.0169386527456433
669,-0.0169386527456433
670,-0.0169386527456433
671,-0.0169386527456433
672,-0.0169386527456433
673,-0.0169386527456433
674,-0.0169386527456433
675,-0.0169386527456433
676,-0.0169386527456433
677,-0.0169386527456433
678,-0.0169386527456433
679,-0.0169386527456433
680,-0.0169386527456433
681,-0.0169386527456433
682,-0.0169386527456433
683,-0.0169386527456433
684,-0.0169386527456433
685,-0.0169386527456433
686,-0.0169386527456433
687,-0.0169386527456433
688,-0.0169386527456433
689,-0.0169386527456433
690,-0.0169386527456433
691,-0.0169386527456433
692,-0.0169386527456433
693,-0.0169386527456433
694,-0.0169386527456433
695,-0.0169386527456433
696,-0.0169386527456433
697,-0.0169386527456433
698,-0.0169386527456433
699,-0.0169386527456433
700,-0.0169386527456433
701,-0.0169386527456433
702,-0.0169386527456433
703,-0.0169386527456433
704,-0.0169386527456433
705,-0.0169386527456433
706,-0.0169386527456433
707,-0.0169386527456433
708,-0.0169386527456433
709,-0.0169386527456433
710,-0.0169386527456433
711,-0.0169386527456433
712,-0.0169386527456433
713,-0.0169386527456433
714,-0.0169386527456433
715,-0.0169386527456433
716,-0.0169386527456433
717,-0.0169386527456433
718,-0.0169386527456433
719,-0.0169386527456433
720,-0.0169386527456433
721,-0.0169386527456433
722,-0.0169386527456433
723,-0.0169386527456433
724,-0.0169386527456433
725,-0.0169386527456433
726,-0.0169386527456433
727,-0.0169386527456433
728,-0.0169386527456433
729,-0.0169386527456433
730,-0.0169386527456433
731,-0.0169386527456433
732,-0.0169386527456433
733,-0.0169386527456433
734,-0.0169386527456433
735,-0.0169386527456433
736,-0.0169386527456433
737,-0.0169386527456433
738,-0.0169386527456433
739,-0.0169386527456433
740,-0.0169386527456433
741,-0.0169386527456433
742,-0.0169386527456433
743,-0.0169386527456433
744,-0.0169386527456433
745,-0.0169386527456433
746,-0.0169386527456433
747,-0.0169386527456433
748,-0.0169386527456433
749,-0.0169386527456433
750,-0.0169386527456433
751,-0.0169386527456433
752,-0.0169386527456433
753,-0.0169386527456433
754,-0.0169386527456433
755,-0.0169386527456433
756,-0.0169386527456433
757,-0.0169386527456433
758,-0.0169386527456433
759,-0.0169386527456433
760,-0.0169386527456433
761,-0.0169386527456433
762,-0.0169386527456433
763,-0.0169386527456433
764,-0.0169386527456433
765,-0.0169386527456433
766,-0.0169386527456433
767,-0.0169386527456433
768,-0.0169386527456433
769,-0.0169386527456433
770,-0.0169386527456433
771,-0.0169386527456433
772,-0.0169386527456433
773,-0.0169386527456433
774,-0.0169386527456433
775,-0.0169386527456433
776,-0.0169386527456433
777,-0.0169386527456433
778,-0.0169386527456433
779,-0.0169386527456433
780,-0.0169386527456433
781,-0.0169386527456433
782,-0.0169386527456433
783,-0.0169386527456433
784,-0.0169386527456433
785,-0.0169386527456433
786,-0.0169386527456433
787,-0.0169386527456433
788,-0.0169386527456433
789,-0.0169386527456433
790,-0.0169386527456433
791,-0.0169386527456433
792,-0.0169386527456433
793,-0.0169386527456433
794,-0.0169386527456433
795,-0.0169386527456433
796,-0.0169386527456433
797,-0.0169386527456433
798,-0.0169386527456433
799,-0.0169386527456433
800,-0.0169386527456433
801,-0.0169386527456433
802,-0.0169386527456433
803,-0.0169386527456433
804,-0.0169386527456433
805,-0.0169386527456433
806,-0.0169386527456433
807,-0.0169386527456433
808,-0.0169386527456433
809,-0.0169386527456433
810,-0.0169386527456433
811,-0.0169386527456433
812,-0.0169386527456433
813,-0.0169386527456433
814,-0.0169386527456433
815,-0.0169386527456433
816,-0.0169386527456433
817,-0.0169386527456433
818,-0.0169386527456433
819,-0.0169386527456433
820,-0.0169386527456433
821,-0.0169386527456433
822,-0.0169386527456433
823,-0.0169386527456433
824,-0.0169386527456433
825,-0.0169386527456433
826,-0.0169386527456433
827,-0.0169386527456433
828,-0.0169386527456433
829,-0.0169386527456433
830,-0.0169386527456433
831,-0.0169386527456433
832,-0.0169386527456433
833,-0.0169386527456433
834,-0.0169386527456433
835,-0.0169386527456433
836,-0.0169386527456433
837,-0.0169386527456433
838,-0.0169386527456433
839,-0.0169386527456433
840,-0.0169386527456433
841,-0.0169386527456433
842,-0.0169386527456433
843,-0.0169386527456433
844,-0.0169386527456433
845,-0.0169386527456433
846,-0.0169386527456433
847,-0.0169386527456433
848,-0.0169386527456433
849,-0.0169386527456433
850,-0.0169386527456433
851,-0.0169386527456433
852,-0.0169386527456433
853,-0.0169386527456433
854,-0.0169386527456433
855,-0.0169386527456433
856,-0.0169386527456433
857,-0.0169386527456433
858,-0.0169386527456433
859,-0.0169386527456433
860,-0.0169386527456433
861,-0.0169386527456433
862,-0.0169386527456433
863,-0.0169386527456433
864,-0.0169386527456433
865,-0.0169386527456433
866,-0.0169386527456433
867,-0.0169386527456433
868,-0.0169386527456433
869,-0.0169386527456433
870,-0.0169386527456433
871,-0.0169386527456433
872,-0.0169386527456433
873,-0.0169386527456433
874,-0.0169386527456433
875,-0.0169386527456433
876,-0.0169386527456433
877,-0.0169386527456433
878,-0.0169386527456433
879,-0.0169386527456433
880,-0.0169386527456433
881,-0.0169386527456433
882,-0.0169386527456433
883,-0.0169386527456433
884,-0.0169386527456433
885,-0.0169386527456433
886,-0.0169386527456433
887,-0.0169386527456433
888,-0.0169386527456433
889,-0.0169386527456433
890,-0.0169386527456433
891,-0.0169386527456433
892,-0.0169386527456433
893,-0.0169386527456433
894,-0.0169386527456433
895,-0.0169386527456433
896,-0.0169386527456433
897,-0.0169386527456433
898,-0.0169386527456433
899,-0.0169386527456433
900,-0.0169386527456433
901,-0.0169386527456433
902,-0.0169386527456433
903,-0.0169386527456433
904,-0.0169386527456433
905,-0.0169386527456433
906,-0.0169386527456433
907,-0.0169386527456433
908,-0.0169386527456433
909,-0.0169386527456433
910,-0.0169386527456433
911,-0.0169386527456433
912,-0.0169386527456433
913,-0.0169386527456433
914,-0.0169386527456433
915,-0.0169386527456433
916,-0.0169386527456433
917,-0.0169386527456433
918,-0.0169386527456433
919,-0.0169386527456433
920,-0.0169386527456433
921,-0.0169386527456433
922,-0.0169386527456433
923,-0.0169386527456433
924,-0.0169386527456433
925,-0.0169386527456433
926,-0.0169386527456433
927,-0.0169386527456433
928,-0.0169386527456433
929,-0.0169386527456433
930,-0.0169386527456433
931,-0.0169386527456433
932,-0.0169386527456433
933,-0.0169386527456433
934,-0.0169386527456433
935,-0.0169386527456433
936,-0.0169386527456433
937,-0.0169386527456433
938,-0.0169386527456433
939,-0.0169386527456433
940,-0.0169386527456433
941,-0.0169386527456433
942,-0.0169386527456433
943,-0.0169386527456433
944,-0.0169386527456433
945,-0.0169386527456433
946,-0.0169386527456433
947,-0.0169386527456433
948,-0.0169386527456433
949,-0.0169386527456433
950,-0.0169386527456433
951,-0.0169386527456433
952,-0.0169386527456433
953,-0.0169386527456433
954,-0.0169386527456433
955,-0.0169386527456433
956,-0.0169386527456433
957,-0.0169386527456433
958,-0.0169386527456433
959,-0.0169386527456433
960,-0.0169386527456433
961,-0.0169386527456433
962,-0.0169386527456433
963,-0.0169386527456433
964,-0.0169386527456433
965,-0.0169386527456433
966,-0.0169386527456433
967,-0.0169386527456433
968,-0.0169386527456433
969,-0.0169386527456433
970,-0.0169386527456433
971,-0.0169386527456433
972,-0.0169386527456433
973,-0.0169386527456433
974,-0.0169386527456433
975,-0.0169386527456433
976,-0.0169386527456433
977,-0.0169386527456433
978,-0.0169386527456433
979,-0.0169386527456433
980,-0.0169386527456433
981,-0.0169386527456433
982,-0.0169386527456433
983,-0.0169386527456433
984,-0.0169386527456433
985,-0.0169386527456433
986,-0.0169386527456433
987,-0.0169386527456433
988,-0.0169386527456433
989,-0.0169386527456433
990,-0.0169386527456433
991,-0.0169386527456433
992,-0.0169386527456433
993,-0.0169386527456433
994,-0.0169386527456433
995,-0.0169386527456433
996,-0.0169386527456433
997,-0.0169386527456433
998,-0.0169386527456433
999,-0.0169386527456433
1000,-0.0169386527456433
1001,-0.0169386527456433
1002,-0.0169386527456433
1003,-0.0169386527456433
1004,-0.0169386527456433
1005,-0.0169386527456433
1006,-0.0169386527456433
1007,-0.0169386527456433
1008,-0.0169386527456433
1009,-0.0169386527456433
1010,-0.0169386527456433
1011,-0.0169386527456433
1012,-0.0169386527456433
1013,-0.0169386527456433
1014,-0.0169386527456433
1015,-0.0169386527456433
1016,-0.0169386527456433
1017,-0.0169386527456433
1018,-0.0169386527456433
1019,-0.0169386527456433
1020,-0.0169386527456433
1021,-0.0169386527456433
1022,-0.0169386527456433
1023,-0.0169386527456433
1024,-0.0169386527456433
1025,-0.0169386527456433
1026,-0.0169386527456433
1027,-0.0169386527456433
1028,-0.0169386527456433
1029,-0.0169386527456433
1030,-0.0169386527456433
1031,-0.0169386527456433
1032,-0.0169386527456433
1033,-0.0169386527456433
1034,-0.0169386527456433
1035,-0.0169386527456433
1036,-0.0169386527456433
1037,-0.0169386527456433
1038,-0.0169386527456433
1039,-0.0169386527456433
1040,-0.0169386527456433
1041,-0.0169386527456433
1042,-0.0169386527456433
1043,-0.0169386527456433
1044,-0.0169386527456433
1045,-0.0169386527456433
1046,-0.0169386527456433
1047,-0.0169386527456433
1048,-0.0169386527456433
1049,-0.0169386527456433
1050,-0.0169386527456433
1051,-0.0169386527456433
1052,-0.0169386527456433
1053,-0.0169386527456433
1054,-0.0169386527456433
1055,-0.0169386527456433
1056,-0.0169386527456433
1057,-0.0169386527456433
1058,-0.0169386527456433
1059,-0.0169386527456433
1060,-0.0169386527456433
1061,-0.0169386527456433
1062,-0.0169386527456433
1063,-0.0169386527456433
1064,-0.0169386527456433
1065,-0.0169386527456433
1066,-0.0169386527456433
1067,-0.0169386527456433
1068,-0.0169386527456433
1069,-0.0169386527456433
1070,-0.0169386527456433
1071,-0.0169386527456433
1072,-0.0169386527456433
1073,-0.0169386527456433
1074,-0.0169386527456433
1075,-0.0169386527456433
1076,-0.0169386527456433
1077,-0.0169386527456433
1078,-0.0169386527456433
1079,-0.0169386527456433
1080,-0.0169386527456433
1081,-0.0169386527456433
1082,-0.0169386527456433
1083,-0.0169386527456433
1084,-0.0169386527456433
1085,-0.0169386527456433
1086,-0.0169386527456433
1087,-0.0169386527456433
1088,-0.0169386527456433
1089,-0.0169386527456433
1090,-0.0169386527456433
1091,-0.0169386527456433
1092,-0.0169386527456433
1093,-0.0169386527456433
1094,-0.0169386527456433
1095,-0.0169386527456433
1096,-0.0169386527456433
1097,-0.0169386527456433
1098,-0.0169386527456433
1099,-0.0169386527456433
1100,-0.0169386527456433
1101,-0.0169386527456433
1102,-0.0169386527456433
1103,-0.0169386527456433
1104,-0.0169386527456433
1105,-0.0169386527456433
1106,-0.0169386527456433
1107,-0.0169386527456433
1108,-0.0169386527456433
1109,-0.0169386527456433
1110,-0.0169386527456433
1111,-0.0169386527456433
1112,-0.0169386527456433
1113,-0.0169386527456433
1114,-0.0169386527456433
1115,-0.0169386527456433
1116,-0.0169386527456433
1117,-0.0169386527456433
1118,-0.0169386527456433
1119,-0.0169386527456433
1120,-0.0169386527456433
1121,-0.0169386527456433
1122,-0.0169386527456433
1123,-0.0169386527456433
1124,-0.0169386527456433
1125,-0.0169386527456433
1126,-0.0169386527456433
1127,-0.0169386527456433
1128,-0.0169386527456433
1129,-0.0169386527456433
1130,-0.0169386527456433
1131,-0.0169386527456433
1132,-0.0169386527456433
1133,-0.0169386527456433
1134,-0.0169386527456433
1135,-0.0169386527456433
1136,-0.0169386527456433
1137,-0.0169386527456433
1138,-0.0169386527456433
1139,-0.0169386527456433
1140,-0.0169386527456433
1141,-0.0169386527456433
1142,-0.0169386527456433
1143,-0.0169386527456433
1144,-0.0169386527456433
1145,-0.0169386527456433
1146,-0.0169386527456433
1147,-0.0169386527456433
1148,-0.0169386527456433
1149,-0.0169386527456433
1150,-0.0169386527456433
1151,-0.0169386527456433
1152,-0.0169386527456433
